0.15000000596046448	41330
0.15000000596046448	24919
0.15000000596046448	41329
0.15000000596046448	41328
0.15000000596046448	41327
0.15000000596046448	10006
0.15000000596046448	29285
0.15000000596046448	9992
0.15000000596046448	29286
0.15000000596046448	10007
0.15000000596046448	10008
0.15000000596046448	9988
0.15000000596046448	9987
0.15000000596046448	9986
0.15000000596046448	29288
0.15000000596046448	9984
0.15000000596046448	10009
0.15000000596046448	9982
0.15000000596046448	29289
0.15000000596046448	29290
0.15000000596046448	10012
0.15000000596046448	9977
0.15000000596046448	10015
0.15000000596046448	9973
0.15000000596046448	9970
0.15000000596046448	10018
0.15000000596046448	9969
0.15000000596046448	9968
0.15000000596046448	10019
0.15000000596046448	9966
0.15000000596046448	10020
0.15000000596046448	9963
0.15000000596046448	9962
0.15000000596046448	9961
0.15000000596046448	9960
0.15000000596046448	9958
0.15000000596046448	9956
0.15000000596046448	9955
0.15000000596046448	9954
0.15000000596046448	9953
0.15000000596046448	9951
0.15000000596046448	9950
0.15000000596046448	10025
0.15000000596046448	9949
0.15000000596046448	9948
0.15000000596046448	9947
0.15000000596046448	9946
0.15000000596046448	9945
0.15000000596046448	9944
0.15000000596046448	29296
0.15000000596046448	9942
0.15000000596046448	9941
0.15000000596046448	9940
0.15000000596046448	10026
0.15000000596046448	9939
0.15000000596046448	9937
0.15000000596046448	9936
0.15000000596046448	9935
0.15000000596046448	9933
0.15000000596046448	9932
0.15000000596046448	9931
0.15000000596046448	9930
0.15000000596046448	10027
0.15000000596046448	9929
0.15000000596046448	9928
0.15000000596046448	9927
0.15000000596046448	9926
0.15000000596046448	9925
0.15000000596046448	9924
0.15000000596046448	9923
0.15000000596046448	9922
0.15000000596046448	9920
0.15000000596046448	9919
0.15000000596046448	9918
0.15000000596046448	9917
0.15000000596046448	9916
0.15000000596046448	9915
0.15000000596046448	9914
0.15000000596046448	9913
0.15000000596046448	9911
0.15000000596046448	10033
0.15000000596046448	9908
0.15000000596046448	9907
0.15000000596046448	9906
0.15000000596046448	9905
0.15000000596046448	9904
0.15000000596046448	9903
0.15000000596046448	9901
0.15000000596046448	10034
0.15000000596046448	9899
0.15000000596046448	10037
0.15000000596046448	9897
0.15000000596046448	9896
0.15000000596046448	10038
0.15000000596046448	9894
0.15000000596046448	9893
0.15000000596046448	29274
0.15000000596046448	9890
0.15000000596046448	10039
0.15000000596046448	9889
0.15000000596046448	9888
0.15000000596046448	9886
0.15000000596046448	9885
0.15000000596046448	9884
0.15000000596046448	10041
0.15000000596046448	9882
0.15000000596046448	10042
0.15000000596046448	10043
0.15000000596046448	10046
0.15000000596046448	10050
0.15000000596046448	10051
0.15000000596046448	9860
0.15000000596046448	10054
0.15000000596046448	9857
0.15000000596046448	9856
0.15000000596046448	10055
0.15000000596046448	9854
0.15000000596046448	9853
0.15000000596046448	9851
0.15000000596046448	10056
0.15000000596046448	10059
0.15000000596046448	29317
0.15000000596046448	29318
0.15000000596046448	10075
0.15000000596046448	9838
0.15000000596046448	9836
0.15000000596046448	29321
0.15000000596046448	29322
0.15000000596046448	9832
0.15000000596046448	29324
0.15000000596046448	10086
0.15000000596046448	9823
0.15000000596046448	10087
0.15000000596046448	10088
0.15000000596046448	10090
0.15000000596046448	29326
0.15000000596046448	9815
0.15000000596046448	10092
0.15000000596046448	9812
0.15000000596046448	9811
0.15000000596046448	10093
0.15000000596046448	9808
0.15000000596046448	9803
0.15000000596046448	10098
0.15000000596046448	10099
0.15000000596046448	9799
0.15000000596046448	10100
0.15000000596046448	10102
0.15000000596046448	10103
0.15000000596046448	9792
0.15000000596046448	10105
